Org,Name,Line 1,Line 2,City,State,Postal,Country,Tax ID,Tax Exempt,Phone,Email,Width,wUOM,Length,lUOM,Height,hUOM,Status
10001,STORE 1213,1 Kedzie Plaza,,Boston,MA,2203,United States,81-1230356,FALSE,617-715-4670,store1213@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1214,4 Almo Road,,Suffolk,VA,23436,United States,57-6975459,FALSE,757-347-0892,store1214@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1215,5 Colorado Trail,,Muncie,IN,47306,United States,17-8712218,FALSE,765-851-7262,store1215@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1216,33815 Schlimgen Trail,,Charlotte,NC,28256,United States,62-7452227,FALSE,704-937-2263,store1216@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1217,34 Delladonna Trail,,Houston,TX,77245,United States,06-8910501,FALSE,713-689-7868,store1217@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1218,3499 Rusk Junction,,Kalamazoo,MI,49048,United States,36-1795581,FALSE,269-509-3635,store1218@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1219,8737 Menomonie Drive,,Cleveland,OH,44130,United States,32-8377530,FALSE,440-161-0846,store1219@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1220,44 Hintze Place,,Omaha,NE,68179,United States,42-4380579,FALSE,402-525-4068,store1220@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1221,8 Kropf Plaza,,Trenton,NJ,8695,United States,56-1943781,FALSE,609-466-2904,store1221@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1222,92 Hermina Way,,Knoxville,TN,37924,United States,58-6874483,FALSE,865-719-0648,store1222@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1223,3 Kipling Street,,Washington,DC,20436,United States,78-1917482,FALSE,202-471-6414,store1223@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1224,4 Amoth Place,,Boston,MA,2119,United States,58-8630798,FALSE,617-377-4876,store1224@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1225,214 Farmco Center,,Memphis,TN,38161,United States,11-2467978,FALSE,901-895-1275,store1225@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1226,0481 Texas Plaza,,Saint Louis,MO,63169,United States,30-4460521,FALSE,314-267-7979,store1226@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1227,87 Bowman Park,,Chicago,IL,60630,United States,79-0400487,FALSE,847-976-9680,store1227@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1228,80007 Melvin Trail,,Lawrenceville,GA,30045,United States,17-6381304,FALSE,770-255-6971,store1228@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1229,8 Muir Street,,New York City,NY,10060,United States,70-6059545,FALSE,646-853-1606,store1229@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1230,95 Hanson Center,,Oceanside,CA,92056,United States,95-0041107,FALSE,858-793-9741,store1230@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1231,9 Southridge Pass,,Waterbury,CT,6721,United States,71-0870897,FALSE,203-790-7378,store1231@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1232,8243 Barby Place,,Las Vegas,NV,89193,United States,20-2789228,FALSE,702-561-5541,store1232@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1233,5067 Independence Way,,San Diego,CA,92115,United States,25-5994682,FALSE,619-576-3512,store1233@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1234,43 Anhalt Pass,,Bethesda,MD,20816,United States,88-6000054,FALSE,240-772-6826,store1234@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1235,4 Twin Pines Trail,,Sacramento,CA,95838,United States,17-1351087,FALSE,916-342-4110,store1235@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1236,7 Nelson Center,,Colorado Springs,CO,80920,United States,42-1315090,FALSE,719-168-1193,store1236@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1237,50163 Pierstorff Crossing,,Salt Lake City,UT,84199,United States,01-0706438,FALSE,801-578-3358,store1237@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1238,8 Dawn Avenue,,Baton Rouge,LA,70805,United States,16-5535045,FALSE,225-442-3002,store1238@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1239,6413 Farmco Road,,Spokane,WA,99210,United States,51-6507496,FALSE,509-251-3022,store1239@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1240,094 American Ash Terrace,,New Haven,CT,6510,United States,27-9354324,FALSE,203-704-7667,store1240@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1241,26 Arkansas Point,,Erie,PA,16505,United States,30-5602418,FALSE,814-372-8905,store1241@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1242,33466 Straubel Park,,Chicago,IL,60663,United States,98-9650836,FALSE,312-879-5275,store1242@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1243,92 Mockingbird Way,,Cleveland,OH,44111,United States,03-3875133,FALSE,216-464-3695,store1243@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1244,31 David Parkway,,San Diego,CA,92145,United States,85-9864701,FALSE,619-836-4889,store1244@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1245,64 Roxbury Drive,,Birmingham,AL,35231,United States,99-7567888,FALSE,205-159-4867,store1245@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1246,873 Northridge Circle,,Salt Lake City,UT,84199,United States,27-0753879,FALSE,801-489-9730,store1246@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1247,244 Warner Circle,,Oklahoma City,OK,73124,United States,85-2878876,FALSE,405-216-9007,store1247@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1248,77536 Judy Hill,,San Jose,CA,95150,United States,85-3884627,FALSE,408-676-4075,store1248@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1249,500 Hanover Road,,Clearwater,FL,34620,United States,63-5817293,FALSE,727-706-5992,store1249@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1250,31 Vernon Place,,Hartford,CT,6160,United States,68-1946937,FALSE,860-613-0577,store1250@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1251,60583 Jenifer Park,,Dallas,TX,75236,United States,32-2230774,FALSE,469-314-9074,store1251@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1252,1454 Elgar Parkway,,Canton,OH,44710,United States,67-2902639,FALSE,330-164-5966,store1252@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1253,01 Rowland Hill,,Newark,DE,19714,United States,23-8192576,FALSE,302-939-5587,store1253@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1254,67 Merry Trail,,Saint Louis,MO,63167,United States,55-7452014,FALSE,314-265-7015,store1254@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1255,64415 Mockingbird Point,,Portland,OR,97206,United States,62-8265704,FALSE,503-363-5128,store1255@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1256,059 Harbort Pass,,Durham,NC,27705,United States,53-2280844,FALSE,434-267-9137,store1256@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1257,4 Everett Center,,Chicago,IL,60663,United States,04-5076782,FALSE,312-800-3305,store1257@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1258,545 Merry Alley,,Trenton,NJ,8608,United States,29-4564527,FALSE,609-676-0034,store1258@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1259,64342 Rigney Center,,San Diego,CA,92186,United States,98-8075708,FALSE,619-621-0405,store1259@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1260,7742 Gina Alley,,Corona,CA,92883,United States,25-6174277,FALSE,951-578-8712,store1260@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1261,18 7th Trail,,Atlanta,GA,31136,United States,41-5843762,FALSE,404-978-6838,store1261@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1262,166 Rusk Lane,,Atlanta,GA,31165,United States,28-6565475,FALSE,404-729-9768,store1262@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1263,368 Debra Court,,El Paso,TX,88589,United States,18-2955517,FALSE,915-583-1803,store1263@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1264,11 Jackson Place,,Sparks,NV,89436,United States,53-5100786,FALSE,775-425-4879,store1264@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1265,2734 Mesta Trail,,Fort Worth,TX,76110,United States,00-3577311,FALSE,817-426-4073,store1265@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1266,8737 Blackbird Avenue,,Lancaster,PA,17605,United States,18-2573023,FALSE,717-234-4130,store1266@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1267,24 Clemons Place,,Augusta,GA,30919,United States,87-0832149,FALSE,706-123-0566,store1267@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1268,07957 Duke Center,,Chesapeake,VA,23324,United States,75-2413118,FALSE,757-474-6849,store1268@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1269,36643 Tony Alley,,Louisville,KY,40215,United States,98-1080358,FALSE,502-495-3616,store1269@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1270,1 Luster Court,,Reading,PA,19605,United States,42-6675608,FALSE,484-953-0836,store1270@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1271,14 Holmberg Terrace,,Spokane,WA,99220,United States,33-3214072,FALSE,509-517-4887,store1271@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1272,0 Mendota Pass,,Midland,TX,79705,United States,80-5413020,FALSE,432-862-8313,store1272@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1273,505 Mariners Cove Road,,Richmond,VA,23285,United States,45-5946125,FALSE,804-764-7687,store1273@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1274,7 Bellgrove Place,,Greensboro,NC,27415,United States,89-7292826,FALSE,336-127-8110,store1274@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1275,24264 Dennis Terrace,,Baton Rouge,LA,70810,United States,59-6308294,FALSE,225-597-0456,store1275@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1276,89 Evergreen Street,,San Francisco,CA,94126,United States,11-1241076,FALSE,415-383-9383,store1276@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1277,0205 Green Ridge Lane,,Birmingham,AL,35279,United States,54-1283617,FALSE,205-590-7891,store1277@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1278,0734 Packers Avenue,,San Diego,CA,92110,United States,46-2125504,FALSE,858-283-2712,store1278@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1279,60 Lighthouse Bay Pass,,Stockton,CA,95210,United States,67-9339495,FALSE,209-292-0449,store1279@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1280,5 Eagle Crest Parkway,,El Paso,TX,88514,United States,67-6543883,FALSE,915-109-8983,store1280@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1281,285 Ronald Regan Parkway,,Tulsa,OK,74184,United States,65-6332823,FALSE,918-517-4747,store1281@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1282,687 Mosinee Junction,,Ogden,UT,84409,United States,90-0603439,FALSE,801-702-1892,store1282@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1283,8 Badeau Road,,Houston,TX,77005,United States,67-4137958,FALSE,214-319-3346,store1283@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1284,1563 Eliot Hill,,Topeka,KS,66629,United States,58-2144101,FALSE,785-317-3392,store1284@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1285,365 Esker Place,,Shreveport,LA,71161,United States,09-7112746,FALSE,318-897-2599,store1285@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1286,72 East Crossing,,Tallahassee,FL,32309,United States,58-0322906,FALSE,850-596-7581,store1286@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1287,9 Pawling Terrace,,Kansas City,MO,64199,United States,71-3882443,FALSE,816-283-0947,store1287@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1288,0779 Springview Avenue,,Albuquerque,NM,87190,United States,75-4648979,FALSE,505-641-2199,store1288@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1289,6 8th Way,,Sioux Falls,SD,57198,United States,31-2293997,FALSE,605-784-4293,store1289@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1290,93986 Stang Place,,Jamaica,NY,11470,United States,11-4840880,FALSE,718-857-8586,store1290@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1291,4519 Kropf Hill,,Lubbock,TX,79410,United States,29-6307400,FALSE,806-571-9628,store1291@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1292,34 Sommers Circle,,Cumming,GA,30130,United States,58-7285697,FALSE,706-833-9072,store1292@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1293,8199 Bunting Avenue,,Madison,WI,53726,United States,94-1818658,FALSE,608-116-8503,store1293@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1294,1 Fieldstone Hill,,Fort Worth,TX,76129,United States,13-2422319,FALSE,817-778-3922,store1294@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1295,0 Hanover Junction,,Pensacola,FL,32526,United States,83-0271515,FALSE,850-589-5618,store1295@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1296,13875 6th Center,,Cleveland,OH,44191,United States,64-4290206,FALSE,216-886-1597,store1296@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1297,5292 Birchwood Street,,Richmond,VA,23242,United States,67-4919200,FALSE,804-855-9053,store1297@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1298,02161 Warner Park,,Louisville,KY,40210,United States,46-9010567,FALSE,502-518-8794,store1298@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1299,3 Glendale Parkway,,Jacksonville,FL,32209,United States,85-0801348,FALSE,904-259-5645,store1299@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1300,8065 Graedel Crossing,,Oklahoma City,OK,73190,United States,31-5805236,FALSE,405-848-2132,store1300@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1301,2 Burning Wood Street,,Anaheim,CA,92825,United States,93-3396434,FALSE,714-339-8337,store1301@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1302,4226 Brown Avenue,,Washington,DC,20566,United States,04-4235744,FALSE,202-558-9553,store1302@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1303,635 4th Junction,,Trenton,NJ,8695,United States,55-8789720,FALSE,609-127-9824,store1303@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1304,1 Monica Avenue,,Tacoma,WA,98481,United States,89-7246142,FALSE,253-840-8926,store1304@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1305,2 Kim Way,,Chula Vista,CA,91913,United States,41-9310891,FALSE,619-819-4488,store1305@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1306,77 Mallard Drive,,Phoenix,AZ,85062,United States,66-6981579,FALSE,602-289-0485,store1306@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1307,156 Marcy Place,,Washington,DC,20244,United States,65-9390918,FALSE,202-188-1968,store1307@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1308,4829 Dovetail Way,,Newark,NJ,7188,United States,96-3401849,FALSE,862-966-9354,store1308@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1309,43034 Scofield Way,,Newark,NJ,7104,United States,88-7183598,FALSE,973-558-6256,store1309@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1310,94 Melody Avenue,,Washington,DC,20525,United States,74-6333040,FALSE,202-130-5533,store1310@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1311,3078 Carey Place,,Carson City,NV,89706,United States,81-2553070,FALSE,775-112-7073,store1311@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1312,6 Spenser Avenue,,Charlottesville,VA,22903,United States,98-3498916,FALSE,434-100-0685,store1312@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1313,2890 Mendota Hill,,Jacksonville,FL,32215,United States,46-9897253,FALSE,904-673-7884,store1313@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1314,4592 Kenwood Parkway,,Knoxville,TN,37939,United States,30-3334923,FALSE,865-519-6639,store1314@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1315,2 Graedel Lane,,Amarillo,TX,79165,United States,72-0486636,FALSE,806-579-0134,store1315@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1316,47066 Reindahl Plaza,,Des Moines,IA,50347,United States,64-4550519,FALSE,515-818-7998,store1316@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1317,26861 Buhler Place,,Tampa,FL,33615,United States,70-6644006,FALSE,813-578-4153,store1317@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1318,32234 Mcbride Way,,Dallas,TX,75358,United States,15-4851600,FALSE,214-811-2534,store1318@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1319,806 Spaight Lane,,Tacoma,WA,98447,United States,27-7862835,FALSE,253-221-5474,store1319@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1320,52355 Eliot Point,,Fresno,CA,93704,United States,89-0302695,FALSE,209-400-1592,store1320@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1321,78 Bellgrove Pass,,Saint Louis,MO,63104,United States,65-7446299,FALSE,314-297-7016,store1321@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1322,0 Darwin Court,,Sacramento,CA,94297,United States,88-8291079,FALSE,916-569-0265,store1322@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1323,594 Sullivan Court,,San Diego,CA,92137,United States,72-7128471,FALSE,619-653-1068,store1323@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1324,1285 Havey Street,,Saint Cloud,MN,56372,United States,48-9069990,FALSE,320-129-3416,store1324@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1325,40518 Montana Lane,,Dallas,TX,75241,United States,54-6411043,FALSE,469-765-1822,store1325@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1326,082 Helena Drive,,Macon,GA,31296,United States,99-4079434,FALSE,478-769-7934,store1326@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1327,28 Orin Circle,,Dallas,TX,75216,United States,32-8624061,FALSE,214-568-8642,store1327@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1328,0813 Upham Drive,,Lubbock,TX,79415,United States,25-9087093,FALSE,806-213-6503,store1328@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1329,147 2nd Place,,Lynchburg,VA,24515,United States,23-8663269,FALSE,434-813-0512,store1329@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1330,071 Oneill Drive,,Battle Creek,MI,49018,United States,96-4553524,FALSE,269-888-3689,store1330@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1331,09 Randy Terrace,,Escondido,CA,92030,United States,94-1818152,FALSE,760-177-6671,store1331@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1332,41445 Bay Crossing,,Los Angeles,CA,90065,United States,66-5398019,FALSE,323-830-9712,store1332@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1333,95214 Oak Valley Junction,,Gilbert,AZ,85297,United States,44-5006039,FALSE,480-636-0642,store1333@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1334,30981 Moland Circle,,Birmingham,AL,35215,United States,18-2674862,FALSE,205-430-7588,store1334@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1335,802 North Point,,Cleveland,OH,44197,United States,12-4377856,FALSE,216-945-3554,store1335@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1336,82 Basil Park,,Levittown,PA,19058,United States,92-6090239,FALSE,267-951-4603,store1336@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1337,5 Springview Center,,Wilkes Barre,PA,18763,United States,90-3873660,FALSE,570-270-0063,store1337@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1338,648 Canary Drive,,Mobile,AL,36689,United States,77-1157479,FALSE,251-104-9556,store1338@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1339,86910 Butternut Park,,Houston,TX,77095,United States,08-3467645,FALSE,832-956-1528,store1339@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1340,3250 Mcguire Crossing,,Utica,NY,13505,United States,72-5827412,FALSE,315-430-0929,store1340@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1341,521 Northview Trail,,Fresno,CA,93740,United States,36-8441242,FALSE,559-197-5723,store1341@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1342,21348 Cherokee Trail,,Escondido,CA,92030,United States,84-3079281,FALSE,760-990-0141,store1342@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1343,2 Cody Lane,,Atlanta,GA,30375,United States,14-6693350,FALSE,404-815-8705,store1343@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1344,7412 Troy Road,,Charlotte,NC,28220,United States,43-9673978,FALSE,704-446-7718,store1344@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1345,35603 Golf View Way,,New York City,NY,10165,United States,33-6274865,FALSE,646-816-3750,store1345@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1346,2 Larry Park,,Washington,DC,20436,United States,37-2018843,FALSE,202-565-3286,store1346@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1347,6 Corry Court,,Saint Louis,MO,63110,United States,93-6096475,FALSE,314-491-0432,store1347@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1348,9157 Mallory Drive,,Huntington,WV,25711,United States,40-5062698,FALSE,304-305-8387,store1348@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1349,410 Haas Street,,Newport Beach,CA,92662,United States,92-7220814,FALSE,714-183-0050,store1349@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1350,6339 Vidon Crossing,,Columbus,OH,43231,United States,21-1447661,FALSE,614-259-7129,store1350@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1351,32684 Hooker Road,,Hot Springs National Park,AR,71914,United States,88-2610813,FALSE,501-487-1562,store1351@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1352,88629 Stang Hill,,Washington,DC,20380,United States,69-4860250,FALSE,202-352-6088,store1352@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1353,383 Oriole Court,,Durham,NC,27717,United States,82-9537606,FALSE,919-918-3772,store1353@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1354,2402 Portage Hill,,Colorado Springs,CO,80995,United States,99-2408669,FALSE,719-581-9858,store1354@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1355,93440 Myrtle Pass,,El Paso,TX,79911,United States,96-9719823,FALSE,915-667-2187,store1355@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1356,129 Shasta Hill,,Miami,FL,33233,United States,99-8760787,FALSE,786-672-7535,store1356@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1357,30975 Forster Way,,Topeka,KS,66622,United States,47-8169243,FALSE,785-145-6820,store1357@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1358,71193 Susan Crossing,,Charleston,WV,25362,United States,00-7102270,FALSE,304-194-2357,store1358@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1359,23 Loomis Court,,Philadelphia,PA,19136,United States,00-6524099,FALSE,215-397-9395,store1359@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1360,3 Alpine Road,,Sacramento,CA,95813,United States,78-8584838,FALSE,916-934-4010,store1360@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1361,0 Lyons Center,,Bronx,NY,10474,United States,47-8105399,FALSE,718-899-6280,store1361@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1362,9 Doe Crossing Park,,Fort Lauderdale,FL,33315,United States,93-3025059,FALSE,954-258-5620,store1362@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1363,0554 Roxbury Alley,,Inglewood,CA,90305,United States,29-8759073,FALSE,323-122-7278,store1363@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1364,22959 Canary Way,,Phoenix,AZ,85015,United States,38-7836748,FALSE,623-300-5771,store1364@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1365,43321 Donald Junction,,Sioux Falls,SD,57193,United States,12-8075795,FALSE,605-240-2558,store1365@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1366,8 Lotheville Circle,,Arlington,VA,22212,United States,31-0198049,FALSE,571-821-3961,store1366@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1367,50 Redwing Park,,Miami,FL,33153,United States,50-1910395,FALSE,786-719-3412,store1367@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 1368,076 Sunnyside Lane,,Jackson,MS,39236,United States,95-4307555,FALSE,601-132-0011,store1368@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
